XTSOL|p_id|p_model|p_stock|p_shipping|gm_show_qty_info|p_status|p_startpage|p_sorting|p_startpage_sort
XTSOL|101541|2011209|0|9|0|1|0|None|None
XTSOL|101542|2011210|0|9|0|1|0|None|None
XTSOL|101543|2011212|0|9|0|1|0|None|None
XTSOL|101544|2011213|0|9|0|1|0|None|None
XTSOL|101545|2011214|0|9|0|1|0|None|None
XTSOL|101546|2011215|0|9|0|1|0|None|None
XTSOL|101547|2011216|0|9|0|1|0|None|None
XTSOL|101548|2011217|0|9|0|1|0|None|None
XTSOL|101549|2011218|0|9|0|1|0|None|None
XTSOL|101550|2011219|0|9|0|1|0|None|None
XTSOL|101551|2011220|0|9|0|1|0|None|None
XTSOL|101552|2011221|0|9|0|1|0|None|None
XTSOL|101553|2011222|0|9|0|1|0|None|None
XTSOL|101554|2011223|0|9|0|1|0|None|None
XTSOL|101555|2011225|0|9|0|1|0|None|None
XTSOL|101556|2011226|0|9|0|1|0|None|None
XTSOL|101557|2011227|0|9|0|1|0|None|None
XTSOL|101558|2011228|0|9|0|1|0|None|None
XTSOL|101559|2011229|0|9|0|1|0|None|None
XTSOL|101560|2011230|0|9|0|1|0|None|None
XTSOL|101561|2011231|0|9|0|1|0|None|None
XTSOL|101562|2011232|0|9|0|1|0|None|None
XTSOL|101563|2011233|0|9|0|1|0|None|None
XTSOL|101564|2011235|0|9|0|1|0|None|None
XTSOL|101565|2011236|0|9|0|1|0|None|None
XTSOL|101566|2011238|0|9|0|1|0|None|None
XTSOL|101567|2011240|0|9|0|1|0|None|None
XTSOL|101568|2011242|0|9|0|1|0|None|None
XTSOL|101569|2011370|0|9|0|1|0|None|None
XTSOL|101570|2011385|0|9|0|1|0|None|None
XTSOL|101571|2011386|0|9|0|1|0|None|None
XTSOL|101572|2011387|0|9|0|1|0|None|None
XTSOL|101573|2011388|0|9|0|1|0|None|None
XTSOL|101574|2011390|0|9|0|1|0|None|None
XTSOL|101575|2011392|0|9|0|1|0|None|None
XTSOL|101576|2011393|0|9|0|1|0|None|None
XTSOL|101577|2011394|0|9|0|1|0|None|None
XTSOL|101578|2011395|0|9|0|1|0|None|None
XTSOL|101579|2011396|0|9|0|1|0|None|None
XTSOL|101580|2011397|0|9|0|1|0|None|None
XTSOL|101581|2011399|0|9|0|1|0|None|None
XTSOL|101582|2011400|0|9|0|1|0|None|None
XTSOL|101583|2011401|0|9|0|1|0|None|None
XTSOL|101584|2011402|0|9|0|1|0|None|None
XTSOL|101585|2011405|0|9|0|1|0|None|None
XTSOL|101586|2011406|0|9|0|1|0|None|None
XTSOL|101587|2011407|0|9|0|1|0|None|None
XTSOL|101588|2011408|0|9|0|1|0|None|None
XTSOL|101589|2011809|0|9|0|1|0|None|None
XTSOL|101590|2011820|0|9|0|1|0|None|None
XTSOL|101591|2011821|0|9|0|1|0|None|None
XTSOL|101592|2011822|0|9|0|1|0|None|None
XTSOL|101593|2011876|0|9|0|1|0|None|None
XTSOL|101594|2011877|0|9|0|1|0|None|None
XTSOL|101595|2011878|0|9|0|1|0|None|None
XTSOL|101596|2011879|0|9|0|1|0|None|None
XTSOL|101597|2011880|0|9|0|1|0|None|None
XTSOL|101598|2011881|0|9|0|1|0|None|None
XTSOL|101599|2011882|0|9|0|1|0|None|None
XTSOL|101600|2011883|0|9|0|1|0|None|None
XTSOL|101601|2011884|0|9|0|1|0|None|None
XTSOL|101602|2011885|0|9|0|1|0|None|None
XTSOL|101603|2011886|0|9|0|1|0|None|None
XTSOL|101604|2011887|0|9|0|1|0|None|None
XTSOL|101605|2011889|0|9|0|1|0|None|None
XTSOL|101606|2011890|0|9|0|1|0|None|None
XTSOL|101607|2011893|0|9|0|1|0|None|None
XTSOL|101608|2011894|0|9|0|1|0|None|None
XTSOL|101609|2011895|0|9|0|1|0|None|None
XTSOL|101610|2011896|0|9|0|1|0|None|None
XTSOL|101611|2011897|0|9|0|1|0|None|None
XTSOL|101612|2011898|0|9|0|1|0|None|None
XTSOL|101613|2011899|0|9|0|1|0|None|None
XTSOL|101614|2011900|0|9|0|1|0|None|None
XTSOL|101615|2011901|0|9|0|1|0|None|None
XTSOL|101616|2011902|0|9|0|1|0|None|None
XTSOL|101617|2011903|0|9|0|1|0|None|None
XTSOL|101618|2011904|0|9|0|1|0|None|None
XTSOL|101619|2011907|0|9|0|1|0|None|None
XTSOL|101620|2011908|0|9|0|1|0|None|None
XTSOL|101621|2011909|0|9|0|1|0|None|None
XTSOL|101622|2011910|0|9|0|1|0|None|None
XTSOL|101623|2011911|0|9|0|1|0|None|None
XTSOL|101624|2011912|0|9|0|1|0|None|None
XTSOL|101625|2011913|0|9|0|1|0|None|None
XTSOL|101626|2011919|0|9|0|1|0|None|None
XTSOL|101627|2011920|0|9|0|1|0|None|None
XTSOL|101628|2011921|0|9|0|1|0|None|None
XTSOL|101629|2011948|0|9|0|1|0|None|None
XTSOL|101630|2011950|0|9|0|1|0|None|None
XTSOL|101631|2011951|0|9|0|1|0|None|None
XTSOL|101632|2011967|0|9|0|1|0|None|None
XTSOL|101633|2011970|0|9|0|1|0|None|None
XTSOL|101634|2011971|0|9|0|1|0|None|None
XTSOL|101635|2011972|0|9|0|1|0|None|None
XTSOL|101636|2011993|0|9|0|1|0|None|None
XTSOL|101637|2011994|0|9|0|1|0|None|None
XTSOL|101638|2011995|0|9|0|1|0|None|None
XTSOL|101639|2011996|0|9|0|1|0|None|None
XTSOL|101640|2011997|0|9|0|1|0|None|None
XTSOL|101641|2011998|0|9|0|1|0|None|None
XTSOL|101642|2011999|0|9|0|1|0|None|None
XTSOL|101643|2012000|0|9|0|1|0|None|None
XTSOL|101644|2012002|0|9|0|1|0|None|None
XTSOL|101645|2012003|0|9|0|1|0|None|None
XTSOL|101646|2012004|0|9|0|1|0|None|None
XTSOL|101647|2012005|0|9|0|1|0|None|None
XTSOL|101648|2012006|0|9|0|1|0|None|None
XTSOL|101649|2012007|0|9|0|1|0|None|None
XTSOL|101650|2012032|0|9|0|1|0|None|None
XTSOL|101651|2012033|0|9|0|1|0|None|None
XTSOL|101652|2012034|0|9|0|1|0|None|None
XTSOL|101653|2012035|0|9|0|1|0|None|None
XTSOL|101654|2012073|0|9|0|1|0|None|None
XTSOL|101655|2012074|0|9|0|1|0|None|None
XTSOL|101656|2012076|0|9|0|1|0|None|None
XTSOL|101657|2012077|0|9|0|1|0|None|None
XTSOL|101658|2012078|0|9|0|1|0|None|None
XTSOL|101659|2012079|0|9|0|1|0|None|None
XTSOL|101660|2012080|0|9|0|1|0|None|None
XTSOL|101661|2012081|0|9|0|1|0|None|None
XTSOL|101662|2012082|0|9|0|1|0|None|None
XTSOL|101663|2012083|0|9|0|1|0|None|None
XTSOL|101664|2012084|0|9|0|1|0|None|None
XTSOL|101665|2012085|0|9|0|1|0|None|None
XTSOL|101666|2012086|0|9|0|1|0|None|None
XTSOL|101667|2012087|0|9|0|1|0|None|None
XTSOL|101668|2012089|0|9|0|1|0|None|None
XTSOL|101669|2012090|0|9|0|1|0|None|None
XTSOL|101670|2012092|0|9|0|1|0|None|None
XTSOL|101671|2012093|0|9|0|1|0|None|None
XTSOL|101672|2012094|0|9|0|1|0|None|None
XTSOL|101673|2012095|0|9|0|1|0|None|None
XTSOL|101674|2012096|0|9|0|1|0|None|None
XTSOL|101675|2012097|0|9|0|1|0|None|None
XTSOL|101676|2012098|0|9|0|1|0|None|None
XTSOL|101677|2012099|0|9|0|1|0|None|None
XTSOL|101678|2012100|0|9|0|1|0|None|None
XTSOL|101679|2012101|0|9|0|1|0|None|None
XTSOL|101680|2012102|0|9|0|1|0|None|None
XTSOL|101681|2012103|0|9|0|1|0|None|None
XTSOL|101682|2012105|0|9|0|1|0|None|None
XTSOL|101683|2012106|0|9|0|1|0|None|None
XTSOL|101684|2012107|0|9|0|1|0|None|None
XTSOL|101685|2012108|0|9|0|1|0|None|None
XTSOL|101686|2012109|0|9|0|1|0|None|None
XTSOL|101687|2012110|0|9|0|1|0|None|None
XTSOL|101688|2012111|0|9|0|1|0|None|None
XTSOL|101689|2012112|0|9|0|1|0|None|None
XTSOL|101690|2012113|0|9|0|1|0|None|None
XTSOL|101691|2012114|0|9|0|1|0|None|None
XTSOL|101692|2012115|0|9|0|1|0|None|None
XTSOL|101693|2012116|0|9|0|1|0|None|None
XTSOL|101694|2012118|0|9|0|1|0|None|None
XTSOL|101695|2012119|0|9|0|1|0|None|None
XTSOL|101696|2012121|0|9|0|1|0|None|None
XTSOL|101697|2012122|0|9|0|1|0|None|None
XTSOL|101698|2012123|0|9|0|1|0|None|None
XTSOL|101699|2012124|0|9|0|1|0|None|None
XTSOL|101700|2012125|0|9|0|1|0|None|None
XTSOL|101701|2012126|0|9|0|1|0|None|None
XTSOL|101702|2012127|0|9|0|1|0|None|None
XTSOL|101703|2012128|0|9|0|1|0|None|None
XTSOL|101704|2012129|0|9|0|1|0|None|None
XTSOL|101705|2012130|0|9|0|1|0|None|None
XTSOL|101706|2012131|0|9|0|1|0|None|None
XTSOL|101707|2012132|0|9|0|1|0|None|None
XTSOL|101708|2012134|0|9|0|1|0|None|None
XTSOL|101709|2012135|0|9|0|1|0|None|None
XTSOL|101710|2012136|0|9|0|1|0|None|None
XTSOL|101711|2012187|0|9|0|1|0|None|None
XTSOL|101712|2012190|0|9|0|1|0|None|None
XTSOL|101713|2012191|0|9|0|1|0|None|None
XTSOL|101714|2012192|0|9|0|1|0|None|None
XTSOL|101715|2012193|0|9|0|1|0|None|None
XTSOL|101716|2012194|0|9|0|1|0|None|None
XTSOL|101717|2012195|0|9|0|1|0|None|None
XTSOL|101718|2012196|0|9|0|1|0|None|None
XTSOL|101719|2012198|0|9|0|1|0|None|None
XTSOL|101720|2012199|0|9|0|1|0|None|None
XTSOL|101721|2012200|0|9|0|1|0|None|None
XTSOL|101722|2012201|0|9|0|1|0|None|None
XTSOL|101723|2012205|0|9|0|1|0|None|None
XTSOL|101724|2012206|0|9|0|1|0|None|None
XTSOL|101725|2012207|0|9|0|1|0|None|None
XTSOL|101726|2012220|0|9|0|1|0|None|None
XTSOL|101727|2012221|0|9|0|1|0|None|None
XTSOL|101728|2012222|0|9|0|1|0|None|None
XTSOL|101729|2012223|0|9|0|1|0|None|None
XTSOL|101730|2012224|0|9|0|1|0|None|None
XTSOL|101731|2012226|0|9|0|1|0|None|None
XTSOL|101732|2012227|0|9|0|1|0|None|None
XTSOL|101733|2012229|0|9|0|1|0|None|None
XTSOL|101734|2012230|0|9|0|1|0|None|None
XTSOL|101735|2012231|0|9|0|1|0|None|None
XTSOL|101736|2012261|0|9|0|1|0|None|None
XTSOL|101737|2012262|0|9|0|1|0|None|None
XTSOL|101738|2012263|0|9|0|1|0|None|None
XTSOL|101739|2012264|0|9|0|1|0|None|None
XTSOL|101740|2012266|0|9|0|1|0|None|None
XTSOL|101741|2012267|0|9|0|1|0|None|None
XTSOL|101742|2012270|0|9|0|1|0|None|None
XTSOL|101743|2012271|0|9|0|1|0|None|None
XTSOL|101744|2012272|0|9|0|1|0|None|None
XTSOL|101745|2012298|0|9|0|1|0|None|None
XTSOL|101746|2012299|0|9|0|1|0|None|None
XTSOL|101747|2012300|0|9|0|1|0|None|None
XTSOL|101748|2012301|0|9|0|1|0|None|None
XTSOL|101749|2012302|0|9|0|1|0|None|None
XTSOL|101750|2012303|0|9|0|1|0|None|None
XTSOL|101751|2012304|0|9|0|1|0|None|None
XTSOL|101752|2012305|0|9|0|1|0|None|None
XTSOL|101753|2012306|0|9|0|1|0|None|None
XTSOL|101754|2012307|0|9|0|1|0|None|None
XTSOL|101755|2012308|0|9|0|1|0|None|None
XTSOL|101756|2012325|0|9|0|1|0|None|None
XTSOL|101757|2012327|0|9|0|1|0|None|None
XTSOL|101758|2012328|0|9|0|1|0|None|None
XTSOL|101759|2012330|0|9|0|1|0|None|None
XTSOL|101760|2012331|0|9|0|1|0|None|None
XTSOL|101761|2012332|0|9|0|1|0|None|None
XTSOL|101762|2012333|0|9|0|1|0|None|None
XTSOL|101763|2012334|0|9|0|1|0|None|None
XTSOL|101764|2012335|0|9|0|1|0|None|None
XTSOL|101765|2012336|0|9|0|1|0|None|None
XTSOL|101766|2012337|0|9|0|1|0|None|None
XTSOL|101767|2012338|0|9|0|1|0|None|None
XTSOL|101768|2012339|0|9|0|1|0|None|None
XTSOL|101769|2012340|0|9|0|1|0|None|None
XTSOL|101770|2012341|0|9|0|1|0|None|None
XTSOL|101771|2012343|0|9|0|1|0|None|None
XTSOL|101772|2012344|0|9|0|1|0|None|None
XTSOL|101773|2012345|0|9|0|1|0|None|None
XTSOL|101774|2012346|0|9|0|1|0|None|None
XTSOL|101775|2012347|0|9|0|1|0|None|None
XTSOL|101776|2012348|0|9|0|1|0|None|None
XTSOL|101777|2012349|0|9|0|1|0|None|None
XTSOL|101778|2012350|0|9|0|1|0|None|None
XTSOL|101779|2012351|0|9|0|1|0|None|None
XTSOL|101780|2012352|0|9|0|1|0|None|None
XTSOL|101781|2012353|0|9|0|1|0|None|None
XTSOL|101782|2012357|0|9|0|1|0|None|None
XTSOL|101783|2012368|0|9|0|1|0|None|None
XTSOL|101784|2012369|0|9|0|1|0|None|None
XTSOL|101785|2012371|0|9|0|1|0|None|None
XTSOL|101786|2012372|0|9|0|1|0|None|None
XTSOL|101787|2012373|0|9|0|1|0|None|None
XTSOL|101788|2012374|0|9|0|1|0|None|None
XTSOL|101789|2012375|0|9|0|1|0|None|None
XTSOL|101790|2012376|0|9|0|1|0|None|None
XTSOL|101791|2012377|0|9|0|1|0|None|None
XTSOL|101792|2012378|0|9|0|1|0|None|None
XTSOL|101793|2012379|0|9|0|1|0|None|None
XTSOL|101794|2012380|0|9|0|1|0|None|None
XTSOL|101795|2012381|0|9|0|1|0|None|None
XTSOL|101796|2012382|0|9|0|1|0|None|None
XTSOL|101797|2012384|0|9|0|1|0|None|None
XTSOL|101798|2012385|0|9|0|1|0|None|None
XTSOL|101799|2012386|0|9|0|1|0|None|None
XTSOL|101800|2012387|0|9|0|1|0|None|None
XTSOL|101801|2012388|0|9|0|1|0|None|None
XTSOL|101802|2012389|0|9|0|1|0|None|None
XTSOL|101803|2012390|0|9|0|1|0|None|None
XTSOL|101804|2012391|0|9|0|1|0|None|None
XTSOL|101805|2012392|0|9|0|1|0|None|None
XTSOL|101806|2012393|0|9|0|1|0|None|None
XTSOL|101807|2012394|0|9|0|1|0|None|None
XTSOL|101808|2012396|0|9|0|1|0|None|None
XTSOL|101809|2012397|0|9|0|1|0|None|None
XTSOL|101810|2012398|0|9|0|1|0|None|None
XTSOL|101811|2012405|0|9|0|1|0|None|None
XTSOL|101812|2012406|0|9|0|1|0|None|None
XTSOL|101813|2012407|0|9|0|1|0|None|None
XTSOL|101814|2012408|0|9|0|1|0|None|None
XTSOL|101815|2012409|0|9|0|1|0|None|None
XTSOL|101816|2012410|0|9|0|1|0|None|None
XTSOL|101817|2012411|0|9|0|1|0|None|None
XTSOL|101818|2012412|0|9|0|1|0|None|None
XTSOL|101819|2012413|0|9|0|1|0|None|None
XTSOL|101820|2012415|0|9|0|1|0|None|None
XTSOL|101821|2012416|0|9|0|1|0|None|None
XTSOL|101822|2012418|0|9|0|1|0|None|None
XTSOL|101823|2012419|0|9|0|1|0|None|None
XTSOL|101824|2012420|0|9|0|1|0|None|None
XTSOL|101825|2012421|0|9|0|1|0|None|None
XTSOL|101826|2012422|0|9|0|1|0|None|None
XTSOL|101827|2012423|0|9|0|1|0|None|None
XTSOL|101828|2012424|0|9|0|1|0|None|None
XTSOL|101829|2012425|0|9|0|1|0|None|None
XTSOL|101830|2012426|0|9|0|1|0|None|None
XTSOL|101831|2012427|0|9|0|1|0|None|None
XTSOL|101832|2012428|0|9|0|1|0|None|None
XTSOL|101833|2012429|0|9|0|1|0|None|None
XTSOL|101834|2012431|0|9|0|1|0|None|None
XTSOL|101835|2012432|0|9|0|1|0|None|None
XTSOL|101836|2012434|0|9|0|1|0|None|None
XTSOL|101837|2012435|0|9|0|1|0|None|None
XTSOL|101838|2012436|0|9|0|1|0|None|None
XTSOL|101839|2012437|0|9|0|1|0|None|None
XTSOL|101840|2012438|0|9|0|1|0|None|None
XTSOL|101841|2012439|0|9|0|1|0|None|None
XTSOL|101842|2012440|0|9|0|1|0|None|None
XTSOL|101843|2012441|0|9|0|1|0|None|None
XTSOL|101844|2012443|0|9|0|1|0|None|None
XTSOL|101845|2012444|0|9|0|1|0|None|None
XTSOL|101846|2012446|0|9|0|1|0|None|None
XTSOL|101847|2012447|0|9|0|1|0|None|None
XTSOL|101848|2012449|0|9|0|1|0|None|None
XTSOL|101849|2012450|0|9|0|1|0|None|None
XTSOL|101850|2012451|0|9|0|1|0|None|None
XTSOL|101851|2012452|0|9|0|1|0|None|None
XTSOL|101852|2012453|0|9|0|1|0|None|None
XTSOL|101853|2012454|0|9|0|1|0|None|None
XTSOL|101854|2012455|0|9|0|1|0|None|None
XTSOL|101855|2012456|0|9|0|1|0|None|None
XTSOL|101856|2012457|0|9|0|1|0|None|None
XTSOL|101857|2012458|0|9|0|1|0|None|None
XTSOL|101858|2012459|0|9|0|1|0|None|None
XTSOL|101859|2012460|0|9|0|1|0|None|None
XTSOL|101860|2012462|0|9|0|1|0|None|None
XTSOL|101861|2012463|0|9|0|1|0|None|None
XTSOL|101862|2012464|0|9|0|1|0|None|None
XTSOL|101863|2012465|0|9|0|1|0|None|None
XTSOL|101864|2012466|0|9|0|1|0|None|None
XTSOL|101865|2012467|0|9|0|1|0|None|None
XTSOL|101866|2012468|0|9|0|1|0|None|None
XTSOL|101867|2012469|0|9|0|1|0|None|None
XTSOL|101868|2012470|0|9|0|1|0|None|None
XTSOL|101869|2012471|0|9|0|1|0|None|None
XTSOL|101870|2012472|0|9|0|1|0|None|None
XTSOL|101871|2012473|0|9|0|1|0|None|None
XTSOL|101872|2012475|0|9|0|1|0|None|None
XTSOL|101873|2012476|0|9|0|1|0|None|None
XTSOL|101874|2012477|0|9|0|1|0|None|None
XTSOL|101875|2012478|0|9|0|1|0|None|None
XTSOL|101876|2012479|0|9|0|1|0|None|None
XTSOL|101877|2012480|0|9|0|1|0|None|None
XTSOL|101878|2012481|0|9|0|1|0|None|None
XTSOL|101879|2012482|0|9|0|1|0|None|None
XTSOL|101880|2012483|0|9|0|1|0|None|None
XTSOL|101881|2012484|0|9|0|1|0|None|None
XTSOL|101882|2012485|0|9|0|1|0|None|None
XTSOL|101883|2012486|0|9|0|1|0|None|None
XTSOL|101884|2012488|0|9|0|1|0|None|None
XTSOL|101885|2012489|0|9|0|1|0|None|None
XTSOL|101886|2012491|0|9|0|1|0|None|None
XTSOL|101887|2012492|0|9|0|1|0|None|None
XTSOL|101888|2012493|0|9|0|1|0|None|None
XTSOL|101889|2012494|0|9|0|1|0|None|None
XTSOL|101890|2012495|0|9|0|1|0|None|None
XTSOL|101891|2012496|0|9|0|1|0|None|None
XTSOL|101892|2012497|0|9|0|1|0|None|None
XTSOL|101893|2012498|0|9|0|1|0|None|None
XTSOL|101894|2012499|0|9|0|1|0|None|None
XTSOL|101895|2012500|0|9|0|1|0|None|None
XTSOL|101896|2012501|0|9|0|1|0|None|None
XTSOL|101897|2012502|0|9|0|1|0|None|None
XTSOL|101898|2012503|0|9|0|1|0|None|None
XTSOL|101899|2012504|0|9|0|1|0|None|None
XTSOL|101900|2012506|0|9|0|1|0|None|None
XTSOL|101901|2012507|0|9|0|1|0|None|None
XTSOL|101902|2012509|0|9|0|1|0|None|None
XTSOL|101903|2012510|0|9|0|1|0|None|None
XTSOL|101904|2012511|0|9|0|1|0|None|None
XTSOL|101905|2012512|0|9|0|1|0|None|None
XTSOL|101906|2012513|0|9|0|1|0|None|None
XTSOL|101907|2012514|0|9|0|1|0|None|None
XTSOL|101908|2012515|0|9|0|1|0|None|None
XTSOL|101909|2012516|0|9|0|1|0|None|None
XTSOL|101910|2012517|0|9|0|1|0|None|None
XTSOL|101911|2012518|0|9|0|1|0|None|None
XTSOL|101912|2012519|0|9|0|1|0|None|None
XTSOL|101913|2012520|0|9|0|1|0|None|None
XTSOL|101914|2012522|0|9|0|1|0|None|None
XTSOL|101915|2012523|0|9|0|1|0|None|None
XTSOL|101916|2012524|0|9|0|1|0|None|None
XTSOL|101917|2012525|0|9|0|1|0|None|None
XTSOL|101918|2012526|0|9|0|1|0|None|None
XTSOL|101919|2012527|0|9|0|1|0|None|None
XTSOL|101920|2012528|0|9|0|1|0|None|None
XTSOL|101921|2012529|0|9|0|1|0|None|None
XTSOL|101922|2012530|0|9|0|1|0|None|None
XTSOL|101923|2012531|0|9|0|1|0|None|None
XTSOL|101924|2012532|0|9|0|1|0|None|None
XTSOL|101925|2012533|0|9|0|1|0|None|None
XTSOL|101926|2012535|0|9|0|1|0|None|None
XTSOL|101927|2012536|0|9|0|1|0|None|None
XTSOL|101928|2012537|0|9|0|1|0|None|None
XTSOL|101929|2012538|0|9|0|1|0|None|None
XTSOL|101930|2012539|0|9|0|1|0|None|None
XTSOL|101931|2012540|0|9|0|1|0|None|None
XTSOL|101932|2012541|0|9|0|1|0|None|None
XTSOL|101933|2012542|0|9|0|1|0|None|None
XTSOL|101934|2012543|0|9|0|1|0|None|None
XTSOL|101935|2012544|0|9|0|1|0|None|None
XTSOL|101936|2012545|0|9|0|1|0|None|None
XTSOL|101937|2012546|0|9|0|1|0|None|None
XTSOL|101938|2012548|0|9|0|1|0|None|None
XTSOL|101939|2012549|0|9|0|1|0|None|None
XTSOL|101940|2012551|0|9|0|1|0|None|None
XTSOL|101941|2012552|0|9|0|1|0|None|None
XTSOL|101942|2012553|0|9|0|1|0|None|None
XTSOL|101943|2012554|0|9|0|1|0|None|None
XTSOL|101944|2012555|0|9|0|1|0|None|None
XTSOL|101945|2012556|0|9|0|1|0|None|None
XTSOL|101946|2012557|0|9|0|1|0|None|None
XTSOL|101947|2012558|0|9|0|1|0|None|None
XTSOL|101948|2012559|0|9|0|1|0|None|None
XTSOL|101949|2012560|0|9|0|1|0|None|None
XTSOL|101950|2012561|0|9|0|1|0|None|None
XTSOL|101951|2012562|0|9|0|1|0|None|None
XTSOL|101952|2012564|0|9|0|1|0|None|None
XTSOL|101953|2012565|0|9|0|1|0|None|None
XTSOL|101954|2012566|0|9|0|1|0|None|None
XTSOL|101955|2012567|0|9|0|1|0|None|None
XTSOL|101956|2012568|0|9|0|1|0|None|None
XTSOL|101957|2012569|0|9|0|1|0|None|None
XTSOL|101958|2012570|0|9|0|1|0|None|None
XTSOL|101959|2012571|0|9|0|1|0|None|None
XTSOL|101960|2012572|0|9|0|1|0|None|None
XTSOL|101961|2012573|0|9|0|1|0|None|None
XTSOL|101962|2012574|0|9|0|1|0|None|None
XTSOL|101963|2012575|0|9|0|1|0|None|None
XTSOL|101964|2012577|0|9|0|1|0|None|None
XTSOL|101965|2012578|0|9|0|1|0|None|None
XTSOL|101966|2012580|0|9|0|1|0|None|None
XTSOL|101967|2012581|0|9|0|1|0|None|None
XTSOL|101968|2012582|0|9|0|1|0|None|None
XTSOL|101969|2012583|0|9|0|1|0|None|None
XTSOL|101970|2012584|0|9|0|1|0|None|None
XTSOL|101971|2012585|0|9|0|1|0|None|None
XTSOL|101972|2012586|0|9|0|1|0|None|None
XTSOL|101973|2012587|0|9|0|1|0|None|None
XTSOL|101974|2012588|0|9|0|1|0|None|None
XTSOL|101975|2012589|0|9|0|1|0|None|None
XTSOL|101976|2012590|0|9|0|1|0|None|None
XTSOL|101977|2012591|0|9|0|1|0|None|None
XTSOL|101978|2012593|0|9|0|1|0|None|None
XTSOL|101979|2012594|0|9|0|1|0|None|None
XTSOL|101980|2012595|0|9|0|1|0|None|None
XTSOL|101981|2012596|0|9|0|1|0|None|None
XTSOL|101982|2012597|0|9|0|1|0|None|None
XTSOL|101983|2012598|0|9|0|1|0|None|None
XTSOL|101984|2012599|0|9|0|1|0|None|None
XTSOL|101985|2012600|0|9|0|1|0|None|None
XTSOL|101986|2012601|0|9|0|1|0|None|None
XTSOL|101987|2012602|0|9|0|1|0|None|None
XTSOL|101988|2012603|0|9|0|1|0|None|None
XTSOL|101989|2012605|0|9|0|1|0|None|None
XTSOL|101990|2012606|0|9|0|1|0|None|None
XTSOL|101991|2012607|0|9|0|1|0|None|None
XTSOL|101992|2012608|0|9|0|1|0|None|None
XTSOL|101993|2012609|0|9|0|1|0|None|None
XTSOL|101994|2012610|0|9|0|1|0|None|None
XTSOL|101995|2012611|0|9|0|1|0|None|None
XTSOL|101996|2012612|0|9|0|1|0|None|None
XTSOL|101997|2012613|0|9|0|1|0|None|None
XTSOL|101998|2012614|0|9|0|1|0|None|None
XTSOL|101999|2012615|0|9|0|1|0|None|None
XTSOL|102000|2012616|0|9|0|1|0|None|None
XTSOL|102001|2012618|0|9|0|1|0|None|None
XTSOL|102002|2012619|0|9|0|1|0|None|None
XTSOL|102003|2012650|0|9|0|1|0|None|None
XTSOL|102004|2012651|0|9|0|1|0|None|None
XTSOL|102005|2012655|0|9|0|1|0|None|None
XTSOL|102006|2012656|0|9|0|1|0|None|None
XTSOL|102007|2012660|0|9|0|1|0|None|None
XTSOL|102008|2012661|0|9|0|1|0|None|None
XTSOL|102009|2012662|0|9|0|1|0|None|None
XTSOL|102010|2012664|0|9|0|1|0|None|None
XTSOL|102011|2012666|0|9|0|1|0|None|None
XTSOL|102012|2012667|0|9|0|1|0|None|None
XTSOL|102013|2012680|0|9|0|1|0|None|None
XTSOL|102014|2012681|0|9|0|1|0|None|None
XTSOL|102015|2012683|0|9|0|1|0|None|None
XTSOL|102016|2012686|0|9|0|1|0|None|None
XTSOL|102017|2012687|0|9|0|1|0|None|None
XTSOL|102018|2012688|0|9|0|1|0|None|None
XTSOL|102019|2012694|0|9|0|1|0|None|None
XTSOL|102020|2012695|0|9|0|1|0|None|None
XTSOL|102021|2012699|0|9|0|1|0|None|None
XTSOL|102022|2012700|0|9|0|1|0|None|None
XTSOL|102023|2012701|0|9|0|1|0|None|None
XTSOL|102024|2012709|0|9|0|1|0|None|None
XTSOL|102025|2012711|0|9|0|1|0|None|None
XTSOL|102026|2012712|0|9|0|1|0|None|None
XTSOL|102027|2012718|0|9|0|1|0|None|None
XTSOL|102028|2012720|0|9|0|1|0|None|None
XTSOL|102029|2012727|0|9|0|1|0|None|None
XTSOL|102030|2012732|0|9|0|1|0|None|None
XTSOL|102031|2012733|0|9|0|1|0|None|None
XTSOL|102032|2012736|0|9|0|1|0|None|None
XTSOL|102033|2012738|0|9|0|1|0|None|None
XTSOL|102034|2012739|0|9|0|1|0|None|None
XTSOL|102035|2012740|0|9|0|1|0|None|None
XTSOL|102036|2012741|0|9|0|1|0|None|None
XTSOL|102037|2012771|0|9|0|1|0|None|None
XTSOL|102038|2013384|0|9|0|1|0|None|None
XTSOL|102039|2013385|0|9|0|1|0|None|None
XTSOL|102040|2013386|0|9|0|1|0|None|None
XTSOL|102041|2013388|0|9|0|1|0|None|None
XTSOL|102042|2013389|0|9|0|1|0|None|None
XTSOL|102043|2013390|0|9|0|1|0|None|None
XTSOL|102044|2013391|0|9|0|1|0|None|None
XTSOL|102045|2013392|0|9|0|1|0|None|None
XTSOL|102046|2013393|0|9|0|1|0|None|None
XTSOL|102047|2013394|0|9|0|1|0|None|None
XTSOL|102048|2013395|0|9|0|1|0|None|None
XTSOL|102049|2013396|0|9|0|1|0|None|None
XTSOL|102050|2013426|0|9|0|1|0|None|None
XTSOL|102051|2013427|0|9|0|1|0|None|None
XTSOL|102052|2013431|0|9|0|1|0|None|None
XTSOL|102053|2013434|0|9|0|1|0|None|None
XTSOL|102054|2013435|0|9|0|1|0|None|None
XTSOL|102055|2013437|0|9|0|1|0|None|None
XTSOL|102056|2013438|0|9|0|1|0|None|None
