p_id,p_model,p_stock,p_shipping,gm_show_qty_info,p_status,p_startpage,p_sorting,p_startpage_sort
100455,2008531,0,9,0,1,0,None,None
100456,2008532,0,9,0,1,0,None,None
100457,2008533,0,9,0,1,0,None,None
100458,2008534,0,9,0,1,0,None,None
100459,2008535,0,9,0,1,0,None,None
100460,2008537,0,9,0,1,0,None,None
100461,2008538,0,9,0,1,0,None,None
100462,2008555,0,9,0,1,0,None,None
100463,2008556,0,9,0,1,0,None,None
100464,2008557,0,9,0,1,0,None,None
100465,2008558,0,9,0,1,0,None,None
100466,2008559,0,9,0,1,0,None,None
100467,2008560,0,9,0,1,0,None,None
100468,2008561,0,9,0,1,0,None,None
100469,2008563,0,9,0,1,0,None,None
100470,2008564,0,9,0,1,0,None,None
100471,2008565,0,9,0,1,0,None,None
100472,2008566,0,9,0,1,0,None,None
100473,2008567,0,9,0,1,0,None,None
100474,2008569,0,9,0,1,0,None,None
100475,2008574,0,9,0,1,0,None,None
100476,2008575,0,9,0,1,0,None,None
100477,2008576,0,9,0,1,0,None,None
100478,2008577,0,9,0,1,0,None,None
100479,2008578,0,9,0,1,0,None,None
100480,2008579,0,9,0,1,0,None,None
100481,2008580,0,9,0,1,0,None,None
100482,2008581,0,9,0,1,0,None,None
100483,2008584,0,9,0,1,0,None,None
100484,2008585,0,9,0,1,0,None,None
100485,2008591,0,9,0,1,0,None,None
100486,2008593,0,9,0,1,0,None,None
100487,2008594,0,9,0,1,0,None,None
100488,2008595,0,9,0,1,0,None,None
100489,2008596,0,9,0,1,0,None,None
100490,2008597,0,9,0,1,0,None,None
100491,2008598,0,9,0,1,0,None,None
100492,2008600,0,9,0,1,0,None,None
100493,2008613,0,9,0,1,0,None,None
100494,2008614,0,9,0,1,0,None,None
100495,2008615,0,9,0,1,0,None,None
100496,2008616,0,9,0,1,0,None,None
100497,2008617,0,9,0,1,0,None,None
100498,2008619,0,9,0,1,0,None,None
100499,2008620,0,9,0,1,0,None,None
100500,2008622,0,9,0,1,0,None,None
100501,2008623,0,9,0,1,0,None,None
100502,2008624,0,9,0,1,0,None,None
100503,2008633,0,9,0,1,0,None,None
100504,2008634,0,9,0,1,0,None,None
100505,2008644,0,9,0,1,0,None,None
100506,2008645,0,9,0,1,0,None,None
100507,2008646,0,9,0,1,0,None,None
100508,2008647,0,9,0,1,0,None,None
100509,2008649,0,9,0,1,0,None,None
100510,2008650,0,9,0,1,0,None,None
100511,2008663,0,9,0,1,0,None,None
100512,2008665,0,9,0,1,0,None,None
100513,2008666,0,9,0,1,0,None,None
100514,2008667,0,9,0,1,0,None,None
100515,2008668,0,9,0,1,0,None,None
100516,2008669,0,9,0,1,0,None,None
100517,2008670,0,9,0,1,0,None,None
100518,2008671,0,9,0,1,0,None,None
100519,2008672,0,9,0,1,0,None,None
100520,2008673,0,9,0,1,0,None,None
100521,2008674,0,9,0,1,0,None,None
100522,2008675,0,9,0,1,0,None,None
100523,2008676,0,9,0,1,0,None,None
100524,2008678,0,9,0,1,0,None,None
100525,2008679,0,9,0,1,0,None,None
100526,2008681,0,9,0,1,0,None,None
100527,2008683,0,9,0,1,0,None,None
100528,2008684,0,9,0,1,0,None,None
100529,2008685,0,9,0,1,0,None,None
100530,2008686,0,9,0,1,0,None,None
100531,2008687,0,9,0,1,0,None,None
100532,2008688,0,9,0,1,0,None,None
100533,2008689,0,9,0,1,0,None,None
100534,2008690,0,9,0,1,0,None,None
100535,2008691,0,9,0,1,0,None,None
100536,2008692,0,9,0,1,0,None,None
100537,2008693,0,9,0,1,0,None,None
100538,2008695,0,9,0,1,0,None,None
100539,2008696,0,9,0,1,0,None,None
100540,2008697,0,9,0,1,0,None,None
100541,2008698,0,9,0,1,0,None,None
100542,2008699,0,9,0,1,0,None,None
100543,2008700,0,9,0,1,0,None,None
100544,2008704,0,9,0,1,0,None,None
100545,2008706,0,9,0,1,0,None,None
100546,2008707,0,9,0,1,0,None,None
100547,2008708,0,9,0,1,0,None,None
100548,2008709,0,9,0,1,0,None,None
100549,2008711,0,9,0,1,0,None,None
100550,2008712,0,9,0,1,0,None,None
100551,2008713,0,9,0,1,0,None,None
100552,2008714,0,9,0,1,0,None,None
100553,2008715,0,9,0,1,0,None,None
100554,2008716,0,9,0,1,0,None,None
100555,2008717,0,9,0,1,0,None,None
100556,2008718,0,9,0,1,0,None,None
100557,2008719,0,9,0,1,0,None,None
100558,2008720,0,9,0,1,0,None,None
100559,2008721,0,9,0,1,0,None,None
100560,2008722,0,9,0,1,0,None,None
100561,2008724,0,9,0,1,0,None,None
100562,2008726,0,9,0,1,0,None,None
100563,2008728,0,9,0,1,0,None,None
100564,2008729,0,9,0,1,0,None,None
100565,2008730,0,9,0,1,0,None,None
100566,2008731,0,9,0,1,0,None,None
100567,2008732,0,9,0,1,0,None,None
100568,2008733,0,9,0,1,0,None,None
100569,2008734,0,9,0,1,0,None,None
100570,2008735,0,9,0,1,0,None,None
100571,2008736,0,9,0,1,0,None,None
100572,2008737,0,9,0,1,0,None,None
100573,2008738,0,9,0,1,0,None,None
100574,2008739,0,9,0,1,0,None,None
100575,2008741,0,9,0,1,0,None,None
100576,2008742,0,9,0,1,0,None,None
100577,2008755,0,9,0,1,0,None,None
100578,2008756,0,9,0,1,0,None,None
100579,2008757,0,9,0,1,0,None,None
100580,2008758,0,9,0,1,0,None,None
100581,2008759,0,9,0,1,0,None,None
100582,2008760,0,9,0,1,0,None,None
100583,2008772,0,9,0,1,0,None,None
100584,2008773,0,9,0,1,0,None,None
100585,2008779,0,9,0,1,0,None,None
100586,2008780,0,9,0,1,0,None,None
100587,2008783,0,9,0,1,0,None,None
100588,2008784,0,9,0,1,0,None,None
100589,2008796,0,9,0,1,0,None,None
100590,2008797,0,9,0,1,0,None,None
100591,2008798,0,9,0,1,0,None,None
100592,2008799,0,9,0,1,0,None,None
100593,2008800,0,9,0,1,0,None,None
100594,2008801,0,9,0,1,0,None,None
100595,2008802,0,9,0,1,0,None,None
100596,2008803,0,9,0,1,0,None,None
100597,2008804,0,9,0,1,0,None,None
100598,2008805,0,9,0,1,0,None,None
100599,2008806,0,9,0,1,0,None,None
100600,2008807,0,9,0,1,0,None,None
100601,2008809,0,9,0,1,0,None,None
100602,2008810,0,9,0,1,0,None,None
100603,2008811,0,9,0,1,0,None,None
100604,2008812,0,9,0,1,0,None,None
100605,2008813,0,9,0,1,0,None,None
100606,2008814,0,9,0,1,0,None,None
100607,2008815,0,9,0,1,0,None,None
100608,2008816,0,9,0,1,0,None,None
100609,2008817,0,9,0,1,0,None,None
100610,2008818,0,9,0,1,0,None,None
100611,2008819,0,9,0,1,0,None,None
100612,2008820,0,9,0,1,0,None,None
100613,2008822,0,9,0,1,0,None,None
100614,2008823,0,9,0,1,0,None,None
100615,2008836,0,9,0,1,0,None,None
100616,2008837,0,9,0,1,0,None,None
100617,2008838,0,9,0,1,0,None,None
100618,2008839,0,9,0,1,0,None,None
100619,2008840,0,9,0,1,0,None,None
100620,2008841,0,9,0,1,0,None,None
100621,2008842,0,9,0,1,0,None,None
100622,2008843,0,9,0,1,0,None,None
100623,2008844,0,9,0,1,0,None,None
100624,2008845,0,9,0,1,0,None,None
100625,2008857,0,9,0,1,0,None,None
100626,2008858,0,9,0,1,0,None,None
100627,2008860,0,9,0,1,0,None,None
100628,2008861,0,9,0,1,0,None,None
100629,2008862,0,9,0,1,0,None,None
100630,2008863,0,9,0,1,0,None,None
100631,2008864,0,9,0,1,0,None,None
100632,2008865,0,9,0,1,0,None,None
100633,2008875,0,9,0,1,0,None,None
100634,2008876,0,9,0,1,0,None,None
100635,2008877,0,9,0,1,0,None,None
100636,2008878,0,9,0,1,0,None,None
100637,2008879,0,9,0,1,0,None,None
100638,2008881,0,9,0,1,0,None,None
100639,2008882,0,9,0,1,0,None,None
100640,2008883,0,9,0,1,0,None,None
100641,2008884,0,9,0,1,0,None,None
100642,2008885,0,9,0,1,0,None,None
100643,2008886,0,9,0,1,0,None,None
100644,2008887,0,9,0,1,0,None,None
100645,2008888,0,9,0,1,0,None,None
100646,2008889,0,9,0,1,0,None,None
100647,2008890,0,9,0,1,0,None,None
100648,2008893,0,9,0,1,0,None,None
100649,2008894,0,9,0,1,0,None,None
100650,2008910,0,9,0,1,0,None,None
100651,2008911,0,9,0,1,0,None,None
100652,2008913,0,9,0,1,0,None,None
100653,2008915,0,9,0,1,0,None,None
100654,2008916,0,9,0,1,0,None,None
100655,2008917,0,9,0,1,0,None,None
100656,2008918,0,9,0,1,0,None,None
100657,2008919,0,9,0,1,0,None,None
100658,2008920,0,9,0,1,0,None,None
100659,2008921,0,9,0,1,0,None,None
100660,2008922,0,9,0,1,0,None,None
100661,2008923,0,9,0,1,0,None,None
100662,2008924,0,9,0,1,0,None,None
100663,2008925,0,9,0,1,0,None,None
100664,2008927,0,9,0,1,0,None,None
100665,2008928,0,9,0,1,0,None,None
100666,2008930,0,9,0,1,0,None,None
100667,2008940,0,9,0,1,0,None,None
100668,2008941,0,9,0,1,0,None,None
100669,2008942,0,9,0,1,0,None,None
100670,2008943,0,9,0,1,0,None,None
100671,2008944,0,9,0,1,0,None,None
100672,2008945,0,9,0,1,0,None,None
100673,2008946,0,9,0,1,0,None,None
100674,2008949,0,9,0,1,0,None,None
100675,2008950,0,9,0,1,0,None,None
100676,2008952,0,9,0,1,0,None,None
100677,2008953,0,9,0,1,0,None,None
100678,2008955,0,9,0,1,0,None,None
100679,2008956,0,9,0,1,0,None,None
100680,2008957,0,9,0,1,0,None,None
100681,2008958,0,9,0,1,0,None,None
100682,2008977,0,9,0,1,0,None,None
100683,2008978,0,9,0,1,0,None,None
100684,2008979,0,9,0,1,0,None,None
100685,2008980,0,9,0,1,0,None,None
100686,2008981,0,9,0,1,0,None,None
100687,2008982,0,9,0,1,0,None,None
100688,2008983,0,9,0,1,0,None,None
100689,2008990,0,9,0,1,0,None,None
100690,2008992,0,9,0,1,0,None,None
100691,2008993,0,9,0,1,0,None,None
100692,2008994,0,9,0,1,0,None,None
100693,2008995,0,9,0,1,0,None,None
100694,2008996,0,9,0,1,0,None,None
100695,2008997,0,9,0,1,0,None,None
100696,2008998,0,9,0,1,0,None,None
100697,2008999,0,9,0,1,0,None,None
100698,2009000,0,9,0,1,0,None,None
100699,2009001,0,9,0,1,0,None,None
100700,2009002,0,9,0,1,0,None,None
100701,2009003,0,9,0,1,0,None,None
100702,2009005,0,9,0,1,0,None,None
100703,2009006,0,9,0,1,0,None,None
100704,2009007,0,9,0,1,0,None,None
100705,2009008,0,9,0,1,0,None,None
100706,2009009,0,9,0,1,0,None,None
100707,2009010,0,9,0,1,0,None,None
100708,2009011,0,9,0,1,0,None,None
100709,2009012,0,9,0,1,0,None,None
100710,2009013,0,9,0,1,0,None,None
100711,2009014,0,9,0,1,0,None,None
100712,2009015,0,9,0,1,0,None,None
100713,2009016,0,9,0,1,0,None,None
100714,2009018,0,9,0,1,0,None,None
100715,2009019,0,9,0,1,0,None,None
100716,2009021,0,9,0,1,0,None,None
100717,2009022,0,9,0,1,0,None,None
100718,2009023,0,9,0,1,0,None,None
100719,2009024,0,9,0,1,0,None,None
100720,2009025,0,9,0,1,0,None,None
100721,2009026,0,9,0,1,0,None,None
100722,2009027,0,9,0,1,0,None,None
100723,2009028,0,9,0,1,0,None,None
100724,2009045,0,9,0,1,0,None,None
100725,2009046,0,9,0,1,0,None,None
100726,2009047,0,9,0,1,0,None,None
100727,2009049,0,9,0,1,0,None,None
100728,2009050,0,9,0,1,0,None,None
100729,2009051,0,9,0,1,0,None,None
100730,2009052,0,9,0,1,0,None,None
100731,2009057,0,9,0,1,0,None,None
100732,2009058,0,9,0,1,0,None,None
100733,2009059,0,9,0,1,0,None,None
100734,2009060,0,9,0,1,0,None,None
100735,2009061,0,9,0,1,0,None,None
100736,2009062,0,9,0,1,0,None,None
100737,2009063,0,9,0,1,0,None,None
100738,2009064,0,9,0,1,0,None,None
100739,2009066,0,9,0,1,0,None,None
100740,2009067,0,9,0,1,0,None,None
100741,2009069,0,9,0,1,0,None,None
100742,2009070,0,9,0,1,0,None,None
100743,2009071,0,9,0,1,0,None,None
100744,2009072,0,9,0,1,0,None,None
100745,2009073,0,9,0,1,0,None,None
100746,2009074,0,9,0,1,0,None,None
100747,2009075,0,9,0,1,0,None,None
100748,2009076,0,9,0,1,0,None,None
100749,2009077,0,9,0,1,0,None,None
100750,2009079,0,9,0,1,0,None,None
100751,2009080,0,9,0,1,0,None,None
100752,2009081,0,9,0,1,0,None,None
100753,2009083,0,9,0,1,0,None,None
100754,2009084,0,9,0,1,0,None,None
100755,2009085,0,9,0,1,0,None,None
100756,2009086,0,9,0,1,0,None,None
100757,2009099,0,9,0,1,0,None,None
100758,2009100,0,9,0,1,0,None,None
100759,2009103,0,9,0,1,0,None,None
100760,2009104,0,9,0,1,0,None,None
100761,2009108,0,9,0,1,0,None,None
100762,2009109,0,9,0,1,0,None,None
100763,2009110,0,9,0,1,0,None,None
100764,2009111,0,9,0,1,0,None,None
100765,2009113,0,9,0,1,0,None,None
100766,2009114,0,9,0,1,0,None,None
100767,2009115,0,9,0,1,0,None,None
100768,2009116,0,9,0,1,0,None,None
100769,2009117,0,9,0,1,0,None,None
100770,2009118,0,9,0,1,0,None,None
100771,2009119,0,9,0,1,0,None,None
100772,2009120,0,9,0,1,0,None,None
100773,2009121,0,9,0,1,0,None,None
100774,2009122,0,9,0,1,0,None,None
100775,2009123,0,9,0,1,0,None,None
100776,2009124,0,9,0,1,0,None,None
100777,2009126,0,9,0,1,0,None,None
100778,2009127,0,9,0,1,0,None,None
100779,2009129,0,9,0,1,0,None,None
100780,2009130,0,9,0,1,0,None,None
100781,2009131,0,9,0,1,0,None,None
100782,2009132,0,9,0,1,0,None,None
100783,2009133,0,9,0,1,0,None,None
100784,2009134,0,9,0,1,0,None,None
100785,2009135,0,9,0,1,0,None,None
100786,2009136,0,9,0,1,0,None,None
100787,2009137,0,9,0,1,0,None,None
100788,2009138,0,9,0,1,0,None,None
100789,2009139,0,9,0,1,0,None,None
100790,2009140,0,9,0,1,0,None,None
100791,2009142,0,9,0,1,0,None,None
100792,2009143,0,9,0,1,0,None,None
100793,2009144,0,9,0,1,0,None,None
100794,2009145,0,9,0,1,0,None,None
100795,2009146,0,9,0,1,0,None,None
100796,2009147,0,9,0,1,0,None,None
100797,2009148,0,9,0,1,0,None,None
100798,2009149,0,9,0,1,0,None,None
100799,2009150,0,9,0,1,0,None,None
100800,2009151,0,9,0,1,0,None,None
100801,2009152,0,9,0,1,0,None,None
100802,2009153,0,9,0,1,0,None,None
100803,2009155,0,9,0,1,0,None,None
100804,2009156,0,9,0,1,0,None,None
100805,2009158,0,9,0,1,0,None,None
100806,2009159,0,9,0,1,0,None,None
100807,2009160,0,9,0,1,0,None,None
100808,2009161,0,9,0,1,0,None,None
100809,2009162,0,9,0,1,0,None,None
100810,2009174,0,9,0,1,0,None,None
100811,2009175,0,9,0,1,0,None,None
100812,2009194,0,9,0,1,0,None,None
100813,2009195,0,9,0,1,0,None,None
100814,2009196,0,9,0,1,0,None,None
100815,2009197,0,9,0,1,0,None,None
100816,2009199,0,9,0,1,0,None,None
100817,2009200,0,9,0,1,0,None,None
100818,2009201,0,9,0,1,0,None,None
100819,2009202,0,9,0,1,0,None,None
100820,2009203,0,9,0,1,0,None,None
100821,2009207,0,9,0,1,0,None,None
100822,2009213,0,9,0,1,0,None,None
100823,2009215,0,9,0,1,0,None,None
100824,2009229,0,9,0,1,0,None,None
100825,2009230,0,9,0,1,0,None,None
100826,2009231,0,9,0,1,0,None,None
100827,2009232,0,9,0,1,0,None,None
100828,2009234,0,9,0,1,0,None,None
100829,2009237,0,9,0,1,0,None,None
100830,2009239,0,9,0,1,0,None,None
100831,2009243,0,9,0,1,0,None,None
100832,2009244,0,9,0,1,0,None,None
100833,2009246,0,9,0,1,0,None,None
100834,2009249,0,9,0,1,0,None,None
100835,2009254,0,9,0,1,0,None,None
100836,2009255,0,9,0,1,0,None,None
100837,2009256,0,9,0,1,0,None,None
100838,2009257,0,9,0,1,0,None,None
100839,2009258,0,9,0,1,0,None,None
100840,2009260,0,9,0,1,0,None,None
100841,2009261,0,9,0,1,0,None,None
100842,2009263,0,9,0,1,0,None,None
100843,2009267,0,9,0,1,0,None,None
100844,2009268,0,9,0,1,0,None,None
100845,2009269,0,9,0,1,0,None,None
100846,2009270,0,9,0,1,0,None,None
100847,2009271,0,9,0,1,0,None,None
100848,2009272,0,9,0,1,0,None,None
100849,2009273,0,9,0,1,0,None,None
100850,2009274,0,9,0,1,0,None,None
100851,2009275,0,9,0,1,0,None,None
100852,2009276,0,9,0,1,0,None,None
100853,2009281,0,9,0,1,0,None,None
100854,2009283,0,9,0,1,0,None,None
100855,2009284,0,9,0,1,0,None,None
100856,2009285,0,9,0,1,0,None,None
100857,2009286,0,9,0,1,0,None,None
100858,2009287,0,9,0,1,0,None,None
100859,2009288,0,9,0,1,0,None,None
100860,2009289,0,9,0,1,0,None,None
100861,2009290,0,9,0,1,0,None,None
100862,2009295,0,9,0,1,0,None,None
100863,2009296,0,9,0,1,0,None,None
100864,2009297,0,9,0,1,0,None,None
100865,2009298,0,9,0,1,0,None,None
100866,2009300,0,9,0,1,0,None,None
100867,2009301,0,9,0,1,0,None,None
100868,2009303,0,9,0,1,0,None,None
100869,2009304,0,9,0,1,0,None,None
100870,2009307,0,9,0,1,0,None,None
100871,2009308,0,9,0,1,0,None,None
100872,2009309,0,9,0,1,0,None,None
100873,2009310,0,9,0,1,0,None,None
100874,2009311,0,9,0,1,0,None,None
100875,2009312,0,9,0,1,0,None,None
100876,2009313,0,9,0,1,0,None,None
100877,2009314,0,9,0,1,0,None,None
100878,2009315,0,9,0,1,0,None,None
100879,2009316,0,9,0,1,0,None,None
100880,2009319,0,9,0,1,0,None,None
100881,2009320,0,9,0,1,0,None,None
100882,2009321,0,9,0,1,0,None,None
100883,2009322,0,9,0,1,0,None,None
100884,2009323,0,9,0,1,0,None,None
100885,2009324,0,9,0,1,0,None,None
100886,2009325,0,9,0,1,0,None,None
100887,2009326,0,9,0,1,0,None,None
100888,2009327,0,9,0,1,0,None,None
100889,2009328,0,9,0,1,0,None,None
100890,2009329,0,9,0,1,0,None,None
100891,2009330,0,9,0,1,0,None,None
100892,2009332,0,9,0,1,0,None,None
100893,2009333,0,9,0,1,0,None,None
100894,2009335,0,9,0,1,0,None,None
100895,2009336,0,9,0,1,0,None,None
100896,2009337,0,9,0,1,0,None,None
100897,2009338,0,9,0,1,0,None,None
100898,2009339,0,9,0,1,0,None,None
100899,2009340,0,9,0,1,0,None,None
100900,2009341,0,9,0,1,0,None,None
100901,2009342,0,9,0,1,0,None,None
100902,2009343,0,9,0,1,0,None,None
100903,2009344,0,9,0,1,0,None,None
100904,2009345,0,9,0,1,0,None,None
100905,2009347,0,9,0,1,0,None,None
100906,2009348,0,9,0,1,0,None,None
100907,2009349,0,9,0,1,0,None,None
100908,2009351,0,9,0,1,0,None,None
100909,2009352,0,9,0,1,0,None,None
100910,2009353,0,9,0,1,0,None,None
100911,2009354,0,9,0,1,0,None,None
100912,2009355,0,9,0,1,0,None,None
100913,2009356,0,9,0,1,0,None,None
100914,2009357,0,9,0,1,0,None,None
100915,2009358,0,9,0,1,0,None,None
100916,2009359,0,9,0,1,0,None,None
100917,2009362,0,9,0,1,0,None,None
100918,2009363,0,9,0,1,0,None,None
100919,2009367,0,9,0,1,0,None,None
100920,2009369,0,9,0,1,0,None,None
100921,2009372,0,9,0,1,0,None,None
100922,2009373,0,9,0,1,0,None,None
100923,2009374,0,9,0,1,0,None,None
100924,2009376,0,9,0,1,0,None,None
100925,2009377,0,9,0,1,0,None,None
100926,2009378,0,9,0,1,0,None,None
100927,2009379,0,9,0,1,0,None,None
100928,2009380,0,9,0,1,0,None,None
100929,2009382,0,9,0,1,0,None,None
100930,2009383,0,9,0,1,0,None,None
100931,2009385,0,9,0,1,0,None,None
100932,2009386,0,9,0,1,0,None,None
100933,2009387,0,9,0,1,0,None,None
100934,2009388,0,9,0,1,0,None,None
100935,2009389,0,9,0,1,0,None,None
100936,2009390,0,9,0,1,0,None,None
100937,2009391,0,9,0,1,0,None,None
100938,2009392,0,9,0,1,0,None,None
100939,2009508,0,9,0,1,0,None,None
100940,2009509,0,9,0,1,0,None,None
100941,2009520,0,9,0,1,0,None,None
100942,2009521,0,9,0,1,0,None,None
100943,2009523,0,9,0,1,0,None,None
100944,2009524,0,9,0,1,0,None,None
100945,2009525,0,9,0,1,0,None,None
100946,2009532,0,9,0,1,0,None,None
100947,2009533,0,9,0,1,0,None,None
100948,2009541,0,9,0,1,0,None,None
100949,2009542,0,9,0,1,0,None,None
100950,2009543,0,9,0,1,0,None,None
100951,2009544,0,9,0,1,0,None,None
100952,2009545,0,9,0,1,0,None,None
100953,2009546,0,9,0,1,0,None,None
100954,2009566,0,9,0,1,0,None,None
100955,2009568,0,9,0,1,0,None,None
100956,2009569,0,9,0,1,0,None,None
100957,2009571,0,9,0,1,0,None,None
100958,2009572,0,9,0,1,0,None,None
100959,2009573,0,9,0,1,0,None,None
100960,2009574,0,9,0,1,0,None,None
100961,2009575,0,9,0,1,0,None,None
100962,2009576,0,9,0,1,0,None,None
100963,2009577,0,9,0,1,0,None,None
100964,2009578,0,9,0,1,0,None,None
100965,2009579,0,9,0,1,0,None,None
100966,2009580,0,9,0,1,0,None,None
100967,2009581,0,9,0,1,0,None,None
100968,2009676,0,9,0,1,0,None,None
100969,2009678,0,9,0,1,0,None,None
100970,2009679,0,9,0,1,0,None,None
100971,2009680,0,9,0,1,0,None,None
100972,2009681,0,9,0,1,0,None,None
100973,2009682,0,9,0,1,0,None,None
100974,2009683,0,9,0,1,0,None,None
100975,2009684,0,9,0,1,0,None,None
100976,2009763,0,9,0,1,0,None,None
100977,2009764,0,9,0,1,0,None,None
100978,2009765,0,9,0,1,0,None,None
100979,2009766,0,9,0,1,0,None,None
100980,2009767,0,9,0,1,0,None,None
100981,2009769,0,9,0,1,0,None,None
100982,2009770,0,9,0,1,0,None,None
100983,2009771,0,9,0,1,0,None,None
100984,2009772,0,9,0,1,0,None,None
100985,2009773,0,9,0,1,0,None,None
100986,2009774,0,9,0,1,0,None,None
100987,2009775,0,9,0,1,0,None,None
100988,2009776,0,9,0,1,0,None,None
100989,2009777,0,9,0,1,0,None,None
100990,2009778,0,9,0,1,0,None,None
100991,2009779,0,9,0,1,0,None,None
100992,2009780,0,9,0,1,0,None,None
100993,2009782,0,9,0,1,0,None,None
100994,2009783,0,9,0,1,0,None,None
100995,2009784,0,9,0,1,0,None,None
100996,2009785,0,9,0,1,0,None,None
100997,2009787,0,9,0,1,0,None,None
100998,2009788,0,9,0,1,0,None,None
100999,2009789,0,9,0,1,0,None,None
101000,2009790,0,9,0,1,0,None,None
101001,2009791,0,9,0,1,0,None,None
101002,2009792,0,9,0,1,0,None,None
101003,2009793,0,9,0,1,0,None,None
101004,2009794,0,9,0,1,0,None,None
101005,2009799,0,9,0,1,0,None,None
101006,2009800,0,9,0,1,0,None,None
101007,2009801,0,9,0,1,0,None,None
101008,2009802,0,9,0,1,0,None,None
101009,2009804,0,9,0,1,0,None,None
101010,2009805,0,9,0,1,0,None,None
101011,2009807,0,9,0,1,0,None,None
101012,2009808,0,9,0,1,0,None,None
101013,2009809,0,9,0,1,0,None,None
101014,2009810,0,9,0,1,0,None,None
101015,2009811,0,9,0,1,0,None,None
101016,2009823,0,9,0,1,0,None,None
101017,2009824,0,9,0,1,0,None,None
101018,2009825,0,9,0,1,0,None,None
101019,2009826,0,9,0,1,0,None,None
101020,2009831,0,9,0,1,0,None,None
101021,2009832,0,9,0,1,0,None,None
101022,2009833,0,9,0,1,0,None,None
101023,2009835,0,9,0,1,0,None,None
101024,2009836,0,9,0,1,0,None,None
101025,2009837,0,9,0,1,0,None,None
101026,2009840,0,9,0,1,0,None,None
101027,2009841,0,9,0,1,0,None,None
101028,2009842,0,9,0,1,0,None,None
101029,2009843,0,9,0,1,0,None,None
101030,2009844,0,9,0,1,0,None,None
101031,2009845,0,9,0,1,0,None,None
101032,2009846,0,9,0,1,0,None,None
101033,2009847,0,9,0,1,0,None,None
101034,2009848,0,9,0,1,0,None,None
101035,2009850,0,9,0,1,0,None,None
101036,2009851,0,9,0,1,0,None,None
101037,2009852,0,9,0,1,0,None,None
101038,2009853,0,9,0,1,0,None,None
101039,2009854,0,9,0,1,0,None,None
101040,2009855,0,9,0,1,0,None,None
101041,2009856,0,9,0,1,0,None,None
101042,2009857,0,9,0,1,0,None,None
101043,2009858,0,9,0,1,0,None,None
101044,2009859,0,9,0,1,0,None,None
101045,2009860,0,9,0,1,0,None,None
101046,2009861,0,9,0,1,0,None,None
101047,2009863,0,9,0,1,0,None,None
101048,2009864,0,9,0,1,0,None,None
101049,2009866,0,9,0,1,0,None,None
101050,2009867,0,9,0,1,0,None,None
101051,2009868,0,9,0,1,0,None,None
101052,2009869,0,9,0,1,0,None,None
101053,2009870,0,9,0,1,0,None,None
101054,2009871,0,9,0,1,0,None,None
101055,2009872,0,9,0,1,0,None,None
101056,2009873,0,9,0,1,0,None,None
101057,2009874,0,9,0,1,0,None,None
101058,2009875,0,9,0,1,0,None,None
101059,2009876,0,9,0,1,0,None,None
101060,2009877,0,9,0,1,0,None,None
101061,2009886,0,9,0,1,0,None,None
101062,2009887,0,9,0,1,0,None,None
101063,2009888,0,9,0,1,0,None,None
101064,2009889,0,9,0,1,0,None,None
101065,2009890,0,9,0,1,0,None,None
101066,2009891,0,9,0,1,0,None,None
101067,2009892,0,9,0,1,0,None,None
101068,2009893,0,9,0,1,0,None,None
101069,2009894,0,9,0,1,0,None,None
101070,2009895,0,9,0,1,0,None,None
101071,2009896,0,9,0,1,0,None,None
101072,2009897,0,9,0,1,0,None,None
101073,2009899,0,9,0,1,0,None,None
101074,2009900,0,9,0,1,0,None,None
101075,2009902,0,9,0,1,0,None,None
101076,2009903,0,9,0,1,0,None,None
101077,2009904,0,9,0,1,0,None,None
101078,2009905,0,9,0,1,0,None,None
101079,2009906,0,9,0,1,0,None,None
101080,2009907,0,9,0,1,0,None,None
101081,2009908,0,9,0,1,0,None,None
101082,2009909,0,9,0,1,0,None,None
101083,2009910,0,9,0,1,0,None,None
101084,2009911,0,9,0,1,0,None,None
101085,2009912,0,9,0,1,0,None,None
101086,2009914,0,9,0,1,0,None,None
101087,2009915,0,9,0,1,0,None,None
101088,2009916,0,9,0,1,0,None,None
101089,2009917,0,9,0,1,0,None,None
101090,2009918,0,9,0,1,0,None,None
101091,2009919,0,9,0,1,0,None,None
101092,2009920,0,9,0,1,0,None,None
101093,2009921,0,9,0,1,0,None,None
101094,2009922,0,9,0,1,0,None,None
101095,2009923,0,9,0,1,0,None,None
101096,2009924,0,9,0,1,0,None,None
101097,2009925,0,9,0,1,0,None,None
101098,2009927,0,9,0,1,0,None,None
101099,2009928,0,9,0,1,0,None,None
101100,2009929,0,9,0,1,0,None,None
101101,2009930,0,9,0,1,0,None,None
101102,2009931,0,9,0,1,0,None,None
101103,2009932,0,9,0,1,0,None,None
101104,2009933,0,9,0,1,0,None,None
101105,2009934,0,9,0,1,0,None,None
101106,2009935,0,9,0,1,0,None,None
101107,2009936,0,9,0,1,0,None,None
101108,2009951,0,9,0,1,0,None,None
101109,2009952,0,9,0,1,0,None,None
101110,2009954,0,9,0,1,0,None,None
101111,2009955,0,9,0,1,0,None,None
101112,2009957,0,9,0,1,0,None,None
101113,2009958,0,9,0,1,0,None,None
101114,2009959,0,9,0,1,0,None,None
101115,2009960,0,9,0,1,0,None,None
101116,2009961,0,9,0,1,0,None,None
101117,2009962,0,9,0,1,0,None,None
101118,2009963,0,9,0,1,0,None,None
